profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,Clusters,Anomalies
1,0.0,2,0.0,0,123,0,1,2.5649493574615367,5.2832037287379885,5.25227342804663,1,-1
1,0.0,1,0.0,0,83,0,0,6.523562306149512,6.073044534100405,6.46302945692067,1,1
1,0.0,1,0.0,0,0,0,1,2.772588722239781,4.219507705176107,4.174387269895637,0,1
1,0.0,2,0.0,0,41,0,0,4.812184355372417,6.684611727667927,6.546785410760524,2,1
1,0.0054953869408514,0,0.0,0,1,0,0,4.90527477843843,6.822197390620491,7.037905963447182,0,1
1,0.0,1,0.0,0,96,0,1,3.4339872044851463,6.594413459749778,5.783825182329737,1,-1
0,0.0,1,0.0,0,19,0,1,3.332204510175204,5.3612921657094255,5.84354441703136,0,1
1,0.0579865795639337,2,0.0,0,84,0,0,4.276666119016055,9.468078568054892,8.07402621612406,1,1
1,0.0,2,0.0,0,95,0,1,6.073044534100405,6.637258031284457,8.177234885510194,1,-1
1,0.0,2,0.0,0,82,0,0,2.833213344056216,5.41610040220442,5.552959584921617,1,-1
1,0.0,2,0.0,0,67,1,0,5.863631175598097,10.476047770106955,7.476472381163905,2,-1
1,0.0,2,0.0,0,16,0,0,2.772588722239781,5.993961427306569,6.040254711277414,0,1
1,0.0101044986149178,1,0.0,0,44,0,0,5.3230099791384085,9.460943436186543,6.652863029353347,2,1
1,0.0,8,0.0,0,133,1,0,3.044522437723423,10.713439512638157,6.8308742346461795,1,-1
1,0.0,3,0.0,0,106,0,1,4.605170185988092,4.6443908991413725,5.940171252720432,1,-1
1,0.0,0,0.0,0,29,0,0,2.5649493574615367,5.723585101952381,5.908082938168931,2,1
1,0.0,1,0.0,0,30,0,0,5.713732805509369,6.466144724237619,6.566672429803241,2,1
1,0.0,2,0.0622912799096316,0,45,1,0,5.697093486505405,8.979164648964709,6.329720905522696,2,-1
1,0.0,1,0.0,0,47,0,0,3.9318256327243257,6.045005314036012,5.857933154483459,2,1
1,0.0,1,0.0,0,101,0,0,6.558197802812269,6.697034247666484,6.068425588244111,1,-1
1,0.0,1,0.0,0,46,0,1,3.6109179126442243,6.668228248417403,6.091309882077698,2,1
1,0.0,1,0.0,0,36,0,0,5.159055299214529,6.366470447731438,6.553933404025811,2,1
1,0.0,1,0.0,0,26,0,0,5.652489180268651,6.625392368007956,6.8501261661455,2,1
1,0.2802131323807161,1,0.0,0,2,0,1,2.1972245773362196,4.61512051684126,6.182084906716632,0,1
1,0.0199341577581528,2,0.0,0,47,0,0,5.3230099791384085,8.582044163735853,6.410174881966167,2,1
1,0.0,1,0.0,0,5,0,0,2.3978952727983707,4.68213122712422,4.624972813284271,0,1
1,0.2184535751610037,2,0.0,0,132,0,0,5.981414211254481,6.779921907472252,5.929589143389895,1,-1
1,0.0,1,0.0,0,28,0,0,5.638354669333745,6.641182169740591,6.851184927493743,2,1
1,0.0,1,0.0,0,10,0,0,2.302585092994046,5.713732805509369,6.008813185442595,0,1
0,0.0,1,0.0,0,3,0,0,3.295836866004329,5.337538079701318,5.805134968916488,0,1
1,0.0,1,0.0,0,73,0,1,7.0317412587631285,6.568077911411976,7.19668657083435,2,-1
1,0.0,0,0.0,0,7,0,0,8.830689198760998,13.93198429241535,3.6375861597263857,0,-1
1,0.1161467044766603,2,0.0,0,43,0,0,4.77912349311153,8.628555659269699,5.968707559985366,2,1
1,0.003886761665328,2,0.0,0,4,0,0,2.3978952727983707,5.278114659230517,5.342334251964811,0,1
1,0.0,2,0.0,0,14,0,1,4.969813299576001,5.552959584921617,5.337538079701318,0,1
1,0.0859864582464334,1,0.0,0,1,0,0,5.5093883366279774,5.442417710521793,5.948034989180646,0,1
1,0.0,1,0.0,0,1,0,1,2.1972245773362196,5.765191102784844,5.820082930352362,0,1
1,0.0,1,0.0,0,32,0,0,2.995732273553991,4.564348191467836,5.556828061699537,2,1
1,0.0,1,0.0,0,22,0,0,5.799092654460526,6.918695219020472,7.461640392208575,0,1
1,0.0,1,0.0,0,43,0,0,4.330733340286331,8.220672170297252,5.420534999272286,2,1
1,0.0,1,0.0,0,0,0,1,1.0986122886681098,3.4965075614664802,3.6635616461296463,0,1
1,0.0565913615499001,2,0.0,0,22,0,0,4.875197323201151,7.126087273299125,5.8998973535824915,0,1
1,0.0,1,0.0,0,23,0,0,4.060443010546419,6.525029657843462,6.405228458030842,0,1
1,0.0,1,0.0,0,29,0,0,2.995732273553991,4.624972813284271,4.859812404361672,2,1
1,0.0,0,0.0,0,11,0,0,4.983606621708336,6.063785208687608,6.656726524178391,0,1
0,0.0,0,0.0,0,2,0,0,4.762173934797756,6.208590026096629,6.992096427415888,0,1
1,0.0,1,0.0,0,1,0,0,4.663439094112067,6.1779441140506,6.326149473155099,0,1
1,0.4290747361019705,1,0.2383748533899836,0,132,0,0,6.502790045915623,6.573680166960646,7.048386408721883,1,-1
1,0.0,1,0.0,0,83,0,0,5.0689042022202315,7.288927694521257,6.393590753950631,1,1
1,0.0,1,0.0,0,23,0,0,6.003887067106539,10.09608941873764,6.396929655216146,0,-1
1,0.0,2,0.0,0,102,0,0,6.7912214627261855,6.561030665896573,7.190676034332207,1,-1
1,0.0,1,0.0,0,12,1,0,4.624972813284271,5.968707559985366,6.184148890937483,0,1
1,0.0342213410727568,1,0.0,0,64,0,0,5.017279836814924,9.19634286233233,6.914730892718563,2,1
1,0.0,2,0.0,0,141,0,0,2.70805020110221,5.988961416889864,4.948759890378168,1,-1
1,0.106850196696406,1,0.0,0,41,0,0,2.70805020110221,6.028278520230698,5.926926025970411,2,1
1,0.0481592282691438,0,0.0,0,0,0,0,4.955827057601261,5.66988092298052,5.442417710521793,0,1
1,0.0,0,0.0,0,107,0,0,3.1354942159291497,6.532334292222349,5.720311776607412,1,-1
1,0.0,1,0.0,0,134,0,0,6.818924065275521,9.828602355344339,6.875232087276577,1,-1
1,0.0,1,0.0,0,0,0,0,3.295836866004329,5.313205979041787,5.823045895483019,0,1
1,0.0,5,0.0,0,89,1,0,5.442417710521793,10.572931006396837,7.1308988302963465,1,-1
1,0.0662294700257738,2,0.0,0,130,0,0,4.174387269895637,6.7912214627261855,4.290459441148391,1,-1
1,0.0,1,0.0,0,35,0,0,5.7899601708972535,15.629910128317377,5.087596335232384,2,-1
1,0.0,2,0.0,0,11,0,1,5.713732805509369,7.503289630675082,7.344719054149673,0,1
1,0.0890066036331167,1,0.0,0,134,0,0,4.02535169073515,9.305377787310935,7.415175109613295,1,-1
1,0.0,1,0.0,0,66,0,0,5.71042701737487,15.190406452688686,5.849324779946859,2,-1
1,0.0,2,0.0,0,136,1,0,5.438079308923196,11.364912576968534,4.51085950651685,1,-1
1,0.0,0,0.0,0,92,0,0,5.10594547390058,7.9017475185201445,6.630683385642372,1,-1
1,0.0,1,0.0,0,67,0,0,4.430816798843313,6.610696044717759,7.243512974665482,2,1
1,0.0,2,0.0,0,65,0,0,5.762051382780177,9.222268942841456,7.113142108707088,2,1
1,0.0,2,0.0,0,19,0,0,1.9459101490553132,6.663132695990803,7.069874128458572,0,1
1,0.0,2,0.0,0,44,0,1,4.406719247264253,5.552959584921617,6.285998094508865,2,1
1,0.0,2,0.0,0,0,0,0,4.804021044733257,6.2878585601617845,6.455198563340122,0,1
1,0.0530744788280708,1,0.0,0,63,0,0,2.9444389791664403,6.342121418721152,6.322565239927284,2,1
1,0.0,1,0.0,0,0,0,1,1.9459101490553132,5.0238805208462765,4.844187086458591,0,1
1,0.0648007235696801,4,0.0,0,18,0,0,4.9344739331306915,8.057377488557991,5.932245187448011,0,1
1,0.0,1,0.0,0,0,0,1,1.9459101490553132,5.153291594497779,5.181783550292085,0,1
1,0.0820043779421192,1,0.0,0,3,0,0,5.484796933490655,5.4510384535657,5.945420608606575,0,1
1,0.225638854840424,1,0.0,0,34,0,0,4.564348191467836,6.668228248417403,6.505784060128229,2,1
1,0.141017286239183,0,0.0,0,0,0,1,2.772588722239781,5.017279836814924,6.104793232414985,0,1
1,0.0,1,0.0,0,28,0,1,4.653960350157523,6.210600077024653,6.906754778648554,2,1
1,0.0,0,0.0,0,30,0,0,5.484796933490655,8.420241665339788,7.309212365692763,2,1
1,0.0,2,0.0,0,81,0,0,5.147494476813453,7.327123292259293,6.920671504248683,1,1
1,0.0,1,0.0,0,16,0,0,2.3978952727983707,4.653960350157523,4.836281906951478,0,1
1,0.2612609961896061,0,0.0,0,7,0,1,3.713572066704308,5.5909869805108565,5.820082930352362,0,1
1,0.0,1,0.0,0,12,0,1,1.3862943611198906,2.6390573296152584,2.833213344056216,0,1
1,0.0425809823051855,2,0.0,0,24,0,0,4.07753744390572,6.54534966033442,6.369900982828227,2,1
1,0.0,1,0.0,0,19,0,1,2.1972245773362196,5.720311776607412,6.0063531596017325,0,1
1,0.0,1,0.0,0,131,0,0,6.802394763324311,9.829087229959878,6.8679744089702925,1,-1
1,0.0,2,0.0,0,69,0,0,5.351858133476067,7.56164174558878,6.994849985833071,2,1
1,0.0310111180547892,2,0.0197343478530477,0,0,0,0,5.135798437050262,6.498282149476434,6.07993319509559,0,1
1,0.0302230876945124,2,0.0,0,35,0,0,4.356708826689592,7.110696122978827,5.940171252720432,2,1
1,0.10190824108591,0,0.0,0,2,0,0,4.442651256490317,6.8966943316227125,6.885509670034818,0,1
1,0.0,1,0.0,0,27,0,1,4.127134385045092,4.927253685157205,5.438079308923196,2,1
1,0.0,2,0.0,0,118,0,1,6.893656354602635,6.48768401848461,7.280697195384741,1,-1
1,0.0506178490937283,1,0.0,0,0,0,0,1.0986122886681098,3.9889840465642745,3.58351893845611,0,1
1,0.0,1,0.0,0,59,0,0,4.820281565605037,6.742880635791903,4.890349128221754,2,1
1,0.0,1,0.0,0,41,0,0,5.707110264748875,6.932447891572509,6.295266001439646,2,1
1,0.0,2,0.0,0,119,1,0,5.493061443340548,11.664298003620168,3.1780538303479458,1,-1
1,0.0,2,0.0,0,24,0,0,3.8066624897703196,6.5638555265321274,6.513230110912307,2,1
1,0.0,2,0.0,0,58,0,0,3.7612001156935624,6.052089168924417,6.401917196727186,2,1
1,0.0,2,0.0,0,90,0,0,5.598421958998375,7.494430215031565,6.142037405587356,1,1
1,0.0679833935985579,1,0.0,0,32,0,0,4.290459441148391,6.628041376179533,6.489204931325317,2,1
1,0.1,1,0.0,0,0,0,0,2.5649493574615367,4.962844630259907,4.605170185988092,0,1
1,0.1632044505687623,2,0.0,0,12,0,1,4.0943445622221,7.07326971745971,6.436150368369428,0,1
1,0.0,1,0.0,0,0,0,0,4.31748811353631,6.2422232654551655,6.161207321695077,0,1
1,0.0,3,0.1362119397711289,0,57,0,0,5.111987788356544,6.595780513961311,6.1903154058531475,2,1
1,0.0,0,0.0,0,14,0,0,2.3978952727983707,5.676753802268282,5.918893854273146,0,1
1,0.0,1,0.0,0,27,0,0,2.995732273553991,4.700480365792417,4.969813299576001,2,1
1,0.0,2,0.0,0,54,0,0,5.384495062789089,6.431331081933479,6.163314804034641,2,1
1,0.0,1,0.0,0,2,0,0,3.091042453358316,6.416732282512326,7.198931240688173,0,1
1,0.0987074837455247,1,0.0,0,16,0,0,6.815639990074331,6.790097235513905,6.246106765481563,0,1
1,0.0,1,0.0,0,0,0,0,4.204692619390966,6.184148890937483,7.087573705557973,0,1
1,0.1042309317482153,1,0.0,0,0,0,0,2.1972245773362196,4.624972813284271,4.820281565605037,0,1
1,0.3123905248858704,1,0.0133405114500982,0,39,0,0,4.727387818712341,6.692083742506628,6.504288173536645,2,1
1,0.035185419330007,1,0.0,0,11,0,0,4.51085950651685,5.123963979403259,4.219507705176107,0,1
1,0.0675656556299412,2,0.0,0,7,0,0,4.7535901911063645,7.195937226475569,6.137727054086234,0,1
1,0.0,2,0.0,0,43,0,0,5.5093883366279774,6.284134161070802,6.159095388491933,2,1
1,0.1297710517130096,2,0.0,0,0,0,0,2.3978952727983707,5.062595033026967,5.147494476813453,0,1
0,0.0,1,0.0,0,4,0,1,3.912023005428146,5.288267030694535,5.963579343618446,0,1
1,0.0412395831130923,4,0.0,0,76,0,0,6.129050210060545,12.690623080091768,4.394449154672439,1,-1
1,0.0,1,0.0,0,39,1,0,6.2422232654551655,10.235915909400319,6.139884552226255,2,-1
1,0.0,2,0.0,0,97,1,0,6.091309882077698,9.807362040438745,6.111467339502679,1,-1
1,0.0,1,0.0,0,42,0,0,5.19295685089021,6.814542897259958,6.60934924316738,2,1
1,0.0,2,0.0929831669792162,0,73,0,0,5.262690188904886,6.525029657843462,6.206575926724928,2,1
1,0.0,2,0.0,0,78,0,0,5.0238805208462765,7.278628942320682,6.3784261836515865,1,1
1,0.0760261860951468,2,0.0,0,30,1,0,4.394449154672439,5.272999558563747,3.9512437185814275,2,1
0,0.0,0,0.0,0,33,0,1,3.9512437185814275,6.467698726104354,6.928537818164665,2,1
1,0.0,2,0.0,0,10,0,1,3.091042453358316,6.302618975744905,6.453624998892692,0,1
1,0.0,1,0.0,0,31,0,0,7.0317412587631285,6.595780513961311,7.060476365999801,2,1
1,0.0,1,0.0,0,47,0,0,4.770684624465665,6.981934677156389,7.555905093611346,2,1
1,0.3442662803149788,1,0.0,0,11,0,0,2.302585092994046,6.663132695990803,6.152732694704104,0,1
1,0.0,1,0.0,0,114,0,1,3.970291913552122,4.653960350157523,4.709530201312334,1,-1
1,0.0873065214758097,3,0.0,0,52,0,0,2.0794415416798357,5.5134287461649825,5.820082930352362,2,1
1,0.0,1,0.0,0,1,0,1,1.6094379124341003,5.25227342804663,5.225746673713202,0,1
1,0.0962711257360281,1,0.0,0,1,0,0,3.713572066704308,5.811140992976701,6.274762021241939,0,1
1,0.0,1,0.0,0,2,0,0,3.1354942159291497,5.272999558563747,5.8522024797744745,0,1
1,0.0,1,0.0,0,90,1,0,6.278521424165844,7.769800996003896,6.709304340258298,1,-1
1,0.0,0,0.0,0,125,0,0,4.663439094112067,6.825460036255307,7.685243607975833,1,-1
1,0.0,1,0.0,0,45,0,1,2.1972245773362196,4.5217885770490405,4.736198448394496,2,1
1,0.0358082352256173,2,0.0,0,67,0,0,3.58351893845611,6.892641641172089,4.31748811353631,2,-1
1,0.1840806633366364,0,0.0,0,0,0,1,4.02535169073515,5.58724865840025,5.703782474656201,0,1
1,0.1000758823900565,1,0.0,0,10,0,0,3.332204510175204,4.394449154672439,5.564520407322694,0,1
1,0.0,2,0.0,0,134,1,0,5.924255797414532,11.608989905702794,4.74493212836325,1,-1
1,0.0,4,0.0,0,142,1,0,4.430816798843313,10.646234093587358,8.030409562130485,1,-1
0,0.0,0,0.0,0,32,0,1,3.970291913552122,6.466144724237619,6.928537818164665,2,1
1,0.0,2,0.0,0,21,0,0,4.3694478524670215,6.516193076042964,6.429719478039138,0,1
1,0.0,2,0.0,0,0,0,0,5.389071729816501,6.814542897259958,6.320768294250582,0,1
1,0.0964529689514356,1,0.1443019793009571,0,7,0,0,2.4849066497880004,6.159095388491933,6.049733455231958,0,1
1,0.0,2,0.0083459004465953,0,56,0,0,5.384495062789089,6.4425401664681985,6.1675164908883415,2,1
1,0.0509170374658596,2,0.0,0,8,0,1,1.6094379124341003,4.634728988229636,4.820281565605037,0,1
1,0.0882303725487251,1,0.0,0,33,0,0,4.330733340286331,6.633318433280377,6.490723534502507,2,1
1,0.0,2,0.0,0,129,0,0,1.791759469228055,5.568344503761097,5.3981627015177525,1,-1
1,0.0,0,0.0,0,30,0,0,5.225746673713202,6.931471805599453,6.253828811575473,2,1
1,0.0362532109711047,2,0.0,0,23,0,0,5.905361848054571,15.68023714643983,6.452048954437226,2,-1
1,0.0106405605558816,1,0.0,0,15,0,0,4.454347296253507,6.703188113240863,6.61472560020376,0,1
1,0.0,1,0.0,0,40,0,0,5.4116460518550396,8.208219383496834,7.004881989712859,2,1
1,0.1323534017761012,1,0.0,0,0,0,0,5.241747015059643,4.9344739331306915,4.189654742026425,0,1
1,0.0,2,0.0,0,107,0,0,6.320768294250582,10.838501898408385,6.437751649736401,1,-1
1,0.0,1,0.0,0,73,1,0,6.364750756851911,6.75110146893676,6.175867270105761,2,1
1,0.0,2,0.0,0,85,0,0,4.927253685157205,7.418180822726788,6.974478911025045,1,1
1,0.0,2,0.0,0,23,0,0,5.135798437050262,7.888709524182015,6.51025834052315,0,1
1,0.0,1,0.0,0,31,1,0,6.949856455000773,7.909856667269403,6.917705609835305,2,1
0,0.2610667972898606,3,0.0,0,58,0,0,2.3978952727983707,5.384495062789089,5.736572297479192,2,1
1,0.0,1,0.0,0,20,0,0,4.04305126783455,4.969813299576001,5.480638923341991,0,1
1,0.0,2,0.0,0,0,0,1,5.049856007249537,5.666426688112432,5.407171771460119,0,1
1,0.0,2,0.0,0,45,0,0,5.652489180268651,7.912423121473705,6.263398262591624,2,1
1,0.0,4,0.0,0,45,1,0,5.602118820879701,10.497394340112052,5.908082938168931,2,-1
1,0.0,0,0.0,0,104,0,0,3.1780538303479458,6.452048954437226,5.634789603169249,1,-1
1,0.0,1,0.0,0,3,0,1,2.0794415416798357,5.267858159063328,5.293304824724492,0,1
1,0.299299939468191,1,0.0,0,34,0,0,4.6913478822291435,6.694562058521095,6.525029657843462,2,1
1,0.0,2,0.0,0,93,0,0,4.941642422609304,7.802209316247118,6.0112671744041615,1,-1
1,0.0,2,0.0,0,113,0,0,3.258096538021482,5.2832037287379885,5.159055299214529,1,-1
1,0.0711222347084686,4,0.0,0,13,0,0,5.25227342804663,7.988882253309227,6.156978985585555,0,-1
1,0.1055653885427534,2,0.0,0,100,1,0,3.091042453358316,5.568344503761097,5.802118375377063,1,-1
1,0.0058393742052419,2,0.0,0,97,0,0,6.163314804034641,7.611347717403621,7.910957382845589,1,-1
1,0.2917901791811146,1,0.0,0,21,0,1,3.258096538021482,5.308267697401205,5.19295685089021,0,1
1,0.0,2,0.0355787737539978,0,52,1,0,5.8377304471659395,9.020268861722167,6.150602768446279,2,-1
1,0.330554879864199,1,0.0,0,35,0,0,1.6094379124341003,7.431299675155903,6.539585955617669,2,1
1,0.0166122667978437,2,0.0,0,86,0,0,2.772588722239781,6.052089168924417,6.352629396319567,1,-1
1,0.0,0,0.0,0,0,0,0,3.091042453358316,4.219507705176107,3.9889840465642745,0,1
1,0.0,0,0.0,0,8,0,1,2.4849066497880004,5.153291594497779,5.921578419643816,0,1
1,0.0325723164443658,1,0.0,0,18,0,0,3.9318256327243257,6.580639137284949,6.513230110912307,0,1
1,0.1079829452010079,0,0.0,0,0,0,1,2.833213344056216,5.081404364984463,6.0867747269123065,0,1
1,0.0910776305478922,2,0.0,0,3,0,0,2.3978952727983707,5.231108616854587,5.272999558563747,0,1
1,0.0,2,0.0,0,31,0,0,4.736198448394496,6.293419278846481,6.530877627725885,2,1
1,0.0,2,0.0,0,3,0,1,1.791759469228055,4.912654885736052,5.209486152841421,0,1
1,0.0,1,0.0,0,40,0,1,4.394449154672439,5.572154032177765,6.29156913955832,2,1
1,0.0,2,0.0,0,9,0,0,6.821107472256465,7.741967899820685,7.126890808898808,0,-1
1,0.0,2,0.0,0,3,0,1,2.302585092994046,4.941642422609304,5.247024072160486,0,1
1,0.0,1,0.0,0,23,0,0,5.572154032177765,6.45833828334479,6.54534966033442,0,1
1,0.0,2,0.0,0,43,0,1,0.6931471805599453,5.579729825986222,5.910796644040527,2,1
1,0.0,1,0.0224738042116915,0,8,0,0,2.1972245773362196,6.042632833682381,6.016157159698354,0,1
1,0.0,1,0.0,0,34,0,0,4.941642422609304,6.9440872082295275,6.93537044601511,2,1
1,0.0,2,0.0,0,134,1,0,5.056245805348308,10.572495717242747,8.357493812658563,1,-1
1,0.0468591658691825,1,0.0,0,117,0,1,4.3694478524670215,4.672828834461906,4.804021044733257,1,-1
1,0.0,0,0.0,0,31,0,0,6.222576268071369,7.790282380703483,6.928537818164665,2,1
1,0.0,3,0.0,0,31,0,0,7.968319500012717,16.13918029925154,3.871201010907891,2,-1
1,0.0,1,0.0,0,0,0,0,4.5217885770490405,6.222576268071369,6.234410725718371,0,1
1,0.0,0,0.0,0,2,0,0,1.9459101490553132,5.762051382780177,5.857933154483459,0,1
1,0.0,2,0.0,0,0,0,0,2.1972245773362196,4.61512051684126,4.653960350157523,0,1
1,0.0,2,0.0,0,68,0,0,3.8918202981106265,6.543911845564792,6.520621127558696,2,1
1,0.0,1,0.0,0,74,0,0,6.530877627725885,6.144185634125646,6.55250788703459,2,1
1,0.0,1,0.0,0,58,0,1,7.0630481633881725,6.576469569048224,7.1631723908466425,2,-1
1,0.0136908639636373,1,0.0,0,71,0,0,4.330733340286331,5.493061443340548,5.147494476813453,2,1
1,0.0,1,0.0,0,3,0,1,2.1972245773362196,5.752572638825633,5.877735781779639,0,1
1,0.0308396806141746,2,0.0,0,4,0,0,2.3978952727983707,5.262690188904886,5.3230099791384085,0,1
1,0.0,1,0.0,0,1,0,1,3.6888794541139363,5.231108616854587,5.973809611869261,0,1
1,0.0,3,0.0,0,81,0,0,5.846438775057725,13.413364435923318,5.0106352940962555,1,-1
1,0.0,1,0.0,0,5,0,1,2.1972245773362196,5.081404364984463,5.123963979403259,0,1
1,0.0,1,0.0,0,41,0,0,5.910796644040527,9.790150867197125,6.628041376179533,2,-1
1,0.1034152770925025,1,0.0,0,31,0,1,5.225746673713202,7.195187320178709,6.910750787961936,2,1
1,0.1388439664034974,2,0.0,0,0,0,1,1.9459101490553132,4.605170185988092,4.882801922586371,0,1
1,0.0,2,0.0,0,1,0,0,5.198497031265826,6.511745329644728,6.059123195581797,0,1
1,0.0,2,0.0,0,0,0,1,5.0238805208462765,5.662960480135946,5.420534999272286,0,1
1,0.0,2,0.0,0,15,0,0,5.697093486505405,6.212606095751519,6.881411303642535,0,1
1,0.0,2,0.0,0,132,1,0,6.139884552226255,11.673836101858502,5.043425116919247,1,-1
1,0.0,1,0.0,0,12,0,0,5.123963979403259,6.98933526597456,6.942156705699469,0,1
1,0.0,2,0.0,0,41,0,0,4.553876891600541,6.261491684321042,6.546785410760524,2,1
1,0.0150711894579355,0,0.0095907569277771,0,95,0,0,3.258096538021482,6.424869023905388,5.645446897643238,1,-1
1,0.2213150344650779,1,0.0,0,11,0,0,4.07753744390572,6.220590170099739,6.240275845170769,0,1
1,0.0734951416967012,2,0.0,0,9,0,1,3.332204510175204,3.9512437185814275,4.61512051684126,0,1
1,0.0,1,0.0,0,40,0,0,5.3981627015177525,8.236420527265391,7.065613363597717,2,1
1,0.0903607844346795,1,0.0903607844346795,0,1,0,0,6.594413459749778,6.669498089857879,8.431417414394833,0,-1
1,0.0256039461811417,1,0.0,0,0,0,0,0.0,4.5217885770490405,3.8501476017100584,0,1
1,0.0,2,0.0,0,6,0,0,6.870053411798126,6.249975242259483,6.933423025730715,0,1
1,0.0,2,0.0,0,59,1,0,5.940171252720432,10.447670579956116,7.491087593534876,2,-1
1,0.0,2,0.0,0,50,0,1,4.51085950651685,6.913737350659685,6.925595197110468,2,1
1,0.0,2,0.0,0,39,0,0,5.030437921392435,7.027314514039777,5.37989735354046,2,1
1,0.288494818965656,1,0.0,0,33,0,0,4.672828834461906,6.715383386334681,6.498282149476434,2,1
1,0.0,2,0.0,0,55,1,0,7.059617628291383,13.20309507843665,6.513230110912307,2,-1
1,0.0,3,0.0,0,127,0,0,5.666426688112432,7.20414929203594,8.83884181343129,1,-1
1,0.0,1,0.0,0,28,0,0,1.791759469228055,5.631211781821365,5.918893854273146,2,1
1,0.1116894773925506,0,0.0,0,0,0,0,5.262690188904886,5.771441123130016,5.225746673713202,0,1
1,0.1701193157568276,2,0.0,0,41,0,0,4.2626798770413155,8.653819788948063,5.598421958998375,2,-1
1,0.0,1,0.0,0,58,0,1,5.318119993844216,7.166265974133638,6.826545223556594,2,1
1,0.0,1,0.0,0,67,0,0,4.04305126783455,6.962243464266207,7.57095858316901,2,1
1,0.0,4,0.0,0,88,1,0,6.431331081933479,12.531202225319243,3.1780538303479458,1,-1
1,0.0177881103756662,2,0.0,0,45,0,0,4.477336814478207,8.144098463338524,5.43372200355424,2,1
1,0.1053954138827372,2,0.0,0,47,0,0,4.02535169073515,7.98139158158007,8.642768014324304,2,-1
1,0.0785599928843828,2,0.0,0,25,0,0,4.700480365792417,5.327876168789581,3.4965075614664802,2,-1
1,0.0,2,0.0,0,12,0,1,2.5649493574615367,5.225746673713202,5.438079308923196,0,1
1,0.0,2,0.0,0,0,0,0,4.787491742782046,6.29156913955832,6.459904454377535,0,1
1,0.3188603255332434,1,0.0,0,37,0,0,4.6913478822291435,6.6895992691789665,6.516193076042964,2,1
1,0.0,2,0.0,0,4,0,1,5.945420608606575,6.54534966033442,6.018593214496234,0,1
1,0.1344607820028175,1,0.0,0,23,0,0,2.8903717578961645,4.174387269895637,4.634728988229636,0,1
1,0.3210161865543883,0,0.0,0,0,0,1,3.044522437723423,5.58724865840025,5.7899601708972535,0,1
1,0.0,1,0.0,0,23,0,0,1.791759469228055,3.1354942159291497,3.044522437723423,0,-1
1,0.0,0,0.0,0,42,0,1,3.8501476017100584,4.997212273764115,5.942799375126701,2,1
1,0.0,1,0.0,0,0,0,0,2.302585092994046,5.823045895483019,5.823045895483019,0,1
1,0.0,2,0.0,0,18,0,1,2.6390573296152584,5.181783550292085,5.5093883366279774,0,1
1,0.0745613396704235,1,0.0,0,20,0,0,2.833213344056216,4.2626798770413155,5.575949103146316,0,1
1,0.0,3,0.0,0,23,0,0,4.248495242049359,6.289715570908998,6.530877627725885,0,1
1,0.0,0,0.0,0,31,0,0,4.718498871295094,6.980075940561763,6.133398042996649,2,1
1,0.0,2,0.0,0,113,1,0,6.86484777797086,10.030296399399823,8.268475388982598,1,-1
1,0.0635089105909718,2,0.0,0,0,0,0,2.1972245773362196,5.147494476813453,4.454347296253507,0,1
1,0.0,2,0.0,0,30,1,0,6.721425700790643,13.041159829549802,6.452048954437226,2,-1
1,0.0,1,0.0,0,0,0,0,4.0943445622221,4.875197323201151,4.574710978503383,0,1
1,0.1495579714930151,1,0.0,0,127,0,0,3.367295829986474,5.602118820879701,5.793013608384144,1,-1
1,0.0,2,0.0,0,42,0,0,5.579729825986222,10.800860465555639,6.7650389767805414,2,-1
1,0.0,1,0.0,0,5,0,0,4.836281906951478,6.796823718274855,6.297109319933935,0,1
1,0.0,0,0.0,0,0,0,0,4.1588830833596715,5.771441123130016,6.342121418721152,0,1
1,0.0,1,0.0,0,32,0,0,8.258163361537619,13.448909368596603,5.961005339623274,2,-1
1,0.0,1,0.0,0,31,0,0,3.4965075614664802,6.54534966033442,6.962243464266207,2,1
1,0.0,1,0.0,0,10,0,0,2.1972245773362196,5.713732805509369,6.016157159698354,0,1
1,0.0,0,0.0,0,8,0,0,2.5649493574615367,5.707110264748875,5.918893854273146,0,1
1,0.0135810896604891,2,0.0,0,7,0,0,2.1972245773362196,6.013715156042802,6.0063531596017325,0,1
1,0.1314443064762262,1,0.0,0,100,0,0,4.61512051684126,9.365119425763737,5.736572297479192,1,-1
1,0.0601787555424762,1,0.0,0,0,0,0,4.844187086458591,4.927253685157205,4.406719247264253,0,1
1,0.1590364838876415,1,0.0,0,1,0,0,4.48863636973214,7.050122520269059,6.423246963533519,0,1
1,0.0270073194243159,2,0.0,0,28,0,0,5.942799375126701,8.226840890408578,7.404887575616125,2,1
1,0.1579071173087123,2,0.0,0,20,0,1,3.2188758248682006,3.8501476017100584,4.442651256490317,0,1
1,0.0,1,0.0,0,6,0,0,4.48863636973214,6.92461239604856,6.48768401848461,0,1
1,0.1583025975961044,0,0.0,0,20,0,1,5.521460917862246,7.086737934510577,7.6487397889562425,0,1
1,0.0,1,0.0,0,34,0,0,5.793013608384144,6.453624998892692,6.577861357721047,2,1
1,0.0,1,0.0,0,9,0,0,4.0943445622221,7.8567067930958405,6.806829360392176,0,1
